55.47,0.42108,8.9281,0.94717,3.1061,0.63429,2.4718,1.2803,147.34,1
64.209,0.34507,9.0918,0.93112,2.7007,0.63408,2.4714,1.2814,158.76,1
67.912,0.2929,6.9448,0.90346,2.3298,0.61953,2.5932,1.2792,155.48,1
70.535,0.1256,6.5036,0.97484,2.1279,0.64973,2.3461,1.2856,155.07,1
62.877,0.27626,6.0614,1.1514,2.2654,0.61533,2.6289,1.2791,144.77,1
66.046,0.32231,4.8621,0.78332,2.1986,0.66444,2.2518,1.2808,152.26,1
62.497,0.32616,6.7631,1.0017,2.1508,0.6453,2.3779,1.2859,145.78,1
62.318,0.35072,8.5866,0.98275,2.5703,0.63319,2.48,1.2805,158.82,1
78.272,0.13026,5.2323,0.84833,2.2687,0.65023,2.3199,1.2981,179.56,1
68.36,0.36475,8.8745,1.2439,2.047,0.64449,2.3888,1.2832,167.55,1
66.567,0.36427,7.7326,1.0876,2.2833,0.64242,2.3957,1.2878,166.58,1
74.196,0.14263,5.9554,0.96636,2.0419,0.6402,2.406,1.2912,164.13,1
65.008,0.23807,7.7025,0.91375,2.2687,0.62956,2.5029,1.2835,159.96,1
61.8,0.225,6.6727,0.89121,2.4423,0.62801,2.5115,1.2854,165.38,1
69.128,0.19506,5.901,1.0348,1.9998,0.62524,2.5322,1.2862,162.66,1
75.379,0.31509,6.5298,0.97729,2.1483,0.65055,2.3398,1.2858,172.66,1
73.192,0.24621,4.1186,0.71974,2.2193,0.65288,2.3165,1.2895,179.21,1
80.421,0.049027,6.8174,0.95413,2.6186,0.6224,2.4818,1.3244,177.16,1
55.931,0.32433,9.552,1.0414,2.2165,0.62845,2.5161,1.2813,140.38,1
63.423,0.33273,9.6235,1.2549,2.4024,0.64167,2.4168,1.2795,145.09,1
71.329,0.2662,5.9008,0.91067,2.5764,0.63427,2.4704,1.2812,169.16,1
71.297,0.13372,5.6932,1.1356,2.077,0.62757,2.4923,1.2971,158.22,1
61.008,0.42066,7.4121,0.71621,2.7718,0.61961,2.5848,1.2831,161.57,1
66.658,0.38507,8.1539,1.0664,2.5207,0.63444,2.4631,1.2843,164.99,1
76.9,0.2587,6.7969,1.0097,1.951,0.64317,2.3954,1.2849,168.06,1
75.088,0.33059,6.9891,0.96855,2.2609,0.63384,2.4691,1.2835,186.4,1
67.311,0.18733,6.6311,1.2672,2.0223,0.63339,2.4576,1.2914,151.54,1
73.884,0.089224,8.2483,1.1225,2.2586,0.62048,2.5456,1.2991,181.76,1
75.669,0.089938,8.7609,1.4228,2.0674,0.64176,2.3871,1.2951,166.96,1
70.83,0.2072,8.3731,1.1927,2.4763,0.6251,2.5422,1.2817,159.23,1
61.291,0.026018,5.4009,0.87575,8.0611,0.41319,3.6725,2.0307,132.7,2
64.642,0.0085074,3.7054,0.20984,5.2166,0.35141,3.1395,3.2841,131.27,2
72.222,0.029818,4.5739,0.33992,4.1678,0.71943,1.5465,1.5907,144.53,2
61.566,0.011712,3.771,0.0026056,4.9745,0.50604,1.9209,2.5884,137.08,2
71.592,0.024059,4.6408,0.58406,4.958,0.42918,2.9405,2.3508,139.97,2
72.239,0.0060106,3.9312,0.53928,2.3694,0.71744,1.4156,1.7474,150.67,2
66.748,0.014711,5.8241,0.70072,7.7534,0.51334,1.8936,2.5516,144.02,2
64.729,0.0069616,4.7622,0.6765,3.7787,0.66774,1.5014,1.9019,130.72,2
67.568,0.010143,5.0209,0.43523,4.2068,0.50245,1.9924,2.5313,142.55,2
75.399,0.0073044,4.5324,-0.030127,3.0068,0.7512,1.3679,1.6495,158.25,2
61.503,0.010493,6.6193,1.0966,7.1241,0.22814,4.7175,5.1858,130.68,2
65.254,0.0073058,4.4543,0.4538,2.8557,0.58955,1.3872,2.6407,141.93,2
68.982,0.020158,4.6495,0.90746,9.976,0.43724,2.1502,3.0973,146.34,2
68.734,0.0070335,4.7492,0.25285,2.4204,0.71899,1.3219,1.8632,147.07,2
67.715,0.011562,3.6414,0.36386,2.4213,0.64439,1.9566,1.5672,143.21,2
76.621,0.0060841,4.3029,0.1739,3.156,0.61639,1.6376,2.0464,151.12,2
76.567,0.042732,3.8209,0.82028,5.3583,0.74521,1.5306,1.4979,157.69,2
66.343,0.023685,3.8526,0.65653,5.5158,0.33474,3.3455,3.3966,148.87,2
70.323,0.011079,4.3551,0.49354,2.2908,0.83668,1.1245,1.6175,159.53,2
74.607,0.0060091,4.7507,0.20703,2.6476,0.65372,1.6854,1.7677,151.3,2
64.232,0.0089593,5.0182,0.58009,6.8318,0.31745,2.1494,5.8782,136.44,2
70.525,0.0046819,5.0048,0.73826,2.6063,0.67279,1.2378,2.2725,139.78,2
65.185,0.018882,4.6012,0.092635,2.1073,0.93235,1.0736,1.3643,140.6,2
57.673,0.041719,4.7311,0.55978,12.971,0.43595,2.69,2.4905,126.55,2
65.933,0.010868,4.1725,0.35041,4.5459,0.30368,5.0301,2.7448,147.12,2
75.434,0.029221,5.1849,0.67509,2.0481,0.90409,1.0805,1.4417,157.52,2
69.655,0.012919,4.5083,0.24363,3.8866,0.73608,1.4578,1.6121,146.27,2
65.735,0.010033,4.6278,0.80083,2.6786,0.86426,1.1253,1.5147,137.95,2
63.233,0.16987,9.5036,0.82611,2.3391,0.9384,1.0952,1.3202,141.36,2
61.502,0.04217,3.6869,0.33854,2.158,0.88021,1.1409,1.4404,137.83,2
30.831,0.65615,5.0175,0.62021,4.7347,0.69861,2.0247,1.2885,117.08,3
34.414,0.58096,9.7997,1.8384,4.9639,0.69172,2.0822,1.278,101.97,3
32.165,0.63176,7.7474,1.5051,5.7395,0.68301,2.1353,1.2782,101.83,3
27.95,0.65105,12.278,1.8666,4.7525,0.68017,2.1525,1.2786,90.562,3
26.083,0.68725,9.7067,1.7504,5.855,0.68397,2.1299,1.2778,86.141,3
27.818,0.70911,12.782,1.8562,5.641,0.68804,2.1038,1.2784,91.04,3
21.617,0.72848,14.889,2.0592,5.8937,0.70101,2.0284,1.2773,88.865,3
29.261,0.71592,8.2162,1.1226,6.8537,0.68947,2.0944,1.2788,98.734,3
40.501,0.58654,9.0521,1.1465,5.3512,0.70584,1.9903,1.284,116.07,3
31.027,0.71908,10.064,1.3,6.8506,0.67332,2.1946,1.2797,98.114,3
34.145,0.6921,10.435,1.1814,5.3382,0.71335,1.944,1.2871,97.751,3
28.447,0.74118,11.117,1.5195,5.9431,0.6813,2.1484,1.2768,102.13,3
26.566,0.7607,16.108,1.7836,6.5102,0.71011,1.9752,1.2783,97.132,3
36.371,0.70015,6.9063,1.0997,5.5277,0.64771,2.3676,1.2819,121.51,3
42.192,0.7124,6.144,1.0273,4.6922,0.66543,2.2529,1.2764,125.81,3
41.67,0.61735,7.8152,1.3698,3.9597,0.68805,2.1031,1.2788,107.11,3
51.72,0.47673,5.27,0.95728,4.3911,0.69828,2.0458,1.2764,132.97,3
47.104,0.58142,5.4462,0.74495,3.8626,0.66287,2.2661,1.2787,127.04,3
36.819,0.67875,10.154,1.4942,5.0035,0.67976,2.1554,1.2784,105.95,3
47.595,0.57962,5.2026,0.95368,3.5521,0.64737,2.3825,1.2752,129.37,3
43.303,0.63698,6.1147,1.0235,3.9232,0.67585,2.1546,1.2937,129.73,3
50.462,0.57335,5.4105,1.4354,4.3157,0.65074,2.3525,1.2781,133.17,3
45.337,0.64844,5.6091,0.9592,3.7964,0.65616,2.3075,1.2816,132.74,3
47.458,0.61955,5.8913,1.1599,4.0925,0.65687,2.3039,1.2808,140.55,3
38.221,0.68823,11.998,1.471,4.6263,0.69125,2.0836,1.2789,116.53,3
38.948,0.71766,6.4042,1.1089,4.3659,0.69302,2.0743,1.278,121.73,3
40.04,0.7018,7.8651,0.77037,4.7278,0.67064,2.2155,1.2778,120.88,3
44.105,0.64196,5.0853,0.88841,4.2922,0.67303,2.1941,1.2811,123.71,3
39.75,0.66519,7.0982,1.3146,3.9236,0.65086,2.341,1.2839,127.86,3
38.238,0.65857,6.4596,1.195,3.7093,0.66464,2.2531,1.2793,118.54,3
81.186,0.071318,4.7637,0.87274,2.2635,0.85122,1.2267,1.4324,152.69,4
90.22,0.0072533,5.3223,1.0913,2.2414,0.76015,1.4571,1.5122,176.24,4
79.459,0.053947,5.8298,0.839,2.5199,0.85132,1.267,1.3866,159.22,4
94.119,0.015983,3.7629,0.30082,3.6019,0.6087,1.5187,2.2628,192.15,4
79.461,0.03035,5.0965,0.86455,2.3999,0.84394,1.278,1.3987,165.99,4
87.553,0.011218,3.9732,0.95082,2.6959,0.81165,1.2843,1.5049,168.63,4
80.476,0.013222,5.1347,0.73224,2.2899,0.87769,1.1227,1.4721,162.86,4
77.807,0.065056,4.3907,0.49783,2.3534,0.92093,1.0829,1.3863,161.73,4
79.803,0.013582,4.898,0.83703,2.6418,0.865,1.2181,1.397,157.56,4
80.855,0.039346,5.3762,0.71851,2.559,0.85516,1.2583,1.3836,159.55,4
89.938,0.054154,4.1112,0.90166,2.3975,0.88342,1.1798,1.3828,171.73,4
80.399,0.01242,5.4452,0.54302,3.0926,0.81286,1.2901,1.4937,152.96,4
78.286,0.027955,5.9361,0.76329,2.8512,0.87547,1.1914,1.3944,157.98,4
80.246,0.06798,5.7022,0.77062,2.6521,0.87914,1.1899,1.3845,162.02,4
86.388,0.014598,5.578,0.69389,2.6584,0.79143,1.3785,1.4747,172.74,4
95.291,0.036407,11.163,-0.039551,37.315,0.52266,2.4368,1.9127,185.32,4
91.159,0.018119,4.2148,0.43641,3.3456,0.83876,1.2291,1.4724,191.51,4
89.925,0.0080486,3.7147,0.12196,2.6777,0.67145,1.8597,1.5186,172.76,4
82.815,0.014172,5.0743,0.69193,2.5038,0.77577,1.4128,1.4975,164.11,4
84.787,0.044927,5.1487,1.2443,2.3651,0.87326,1.2166,1.3724,176.89,4
79.161,0.01223,5.4305,0.41739,2.7508,0.75045,1.5352,1.4727,166.53,4
84.771,0.054894,5.4924,1.1188,2.0109,0.83275,1.3207,1.3901,191.3,4
78.865,0.049063,4.763,0.72524,2.0706,0.79606,1.4628,1.3735,177.77,4
82.466,0.0093636,5.1674,0.67487,2.6653,0.74525,1.4564,1.5741,166.04,4
79.722,0.016483,8.9663,0.25788,5.0854,0.76348,1.4445,1.5122,162.49,4
86.701,0.009401,5.939,0.059466,4.5296,0.71634,1.4561,1.7041,174.01,4
83.954,0.0060625,5.286,0.84773,2.4863,0.72354,1.4462,1.6817,168.2,4
82.114,0.02702,6.2061,0.7433,2.2875,0.85948,1.2394,1.3907,169.65,4
79.533,0.0029905,5.2364,0.53925,3.8889,0.53827,1.4948,2.9399,155.3,4
76.699,0.0066138,5.1871,0.55649,2.908,0.61609,1.5572,2.1542,149.15,4
70.493,0.34611,6.6617,1.0377,4.0344,0.71124,1.9157,1.3139,185.74,5
79.256,0.0097245,5.7382,0.92358,4.4338,0.602,1.8133,1.9376,184.55,5
71.94,0.28465,8.4462,0.96073,3.7823,0.76929,1.6176,1.33,181.55,5
97.025,0.038048,5.8697,0.84319,2.7179,0.7251,1.862,1.3006,213.47,5
92.196,0.088042,5.9173,0.98611,3.3105,0.72323,1.8582,1.31,199.75,5
108.54,0.0067629,3.5895,0.61464,7.4777,0.52629,2.3434,1.9617,220.15,5
98.802,0.042537,8.571,0.87277,4.1152,0.71431,1.8513,1.3479,205.4,5
100.29,0.044613,4.9341,0.8713,2.8481,0.69179,2.0228,1.3153,214.29,5
99.869,0.0024901,4.7851,0.66047,5.4217,0.63733,1.192,2.6296,209.11,5
91.511,0.02239,5.3672,0.9272,3.9571,0.78966,1.4841,1.3758,190.81,5
88.025,0.011556,5.6176,1.0785,4.6041,0.78305,1.4379,1.4441,188,5
97.448,0.028781,5.5356,0.9189,4.1165,0.7202,1.8741,1.3098,202.52,5
100.22,0.0093608,6.9194,0.78656,3.8724,0.69738,1.8822,1.3909,219.09,5
96.497,0.052349,5.3467,0.85271,3.487,0.67204,2.1467,1.3132,211.06,5
99.359,0.019395,5.1041,0.6232,3.9985,0.70771,1.9182,1.3253,207.32,5
97.83,0.023927,4.9888,0.67768,4.3013,0.70441,1.9551,1.3125,203.45,5
97.818,0.27104,5.6573,1.7052,140.01,0.49077,2.5815,2.0478,192.7,5
94.808,0.0095012,5.8191,1.0283,3.3664,0.72649,1.7514,1.3774,205.53,5
75.655,0.27544,6.0676,0.79629,3.4633,0.68816,2.0183,1.3321,211.02,5
73.937,0.35512,6.8984,0.72299,3.7814,0.71671,1.87,1.3255,215.04,5
82.447,0.19736,5.1784,0.97233,3.9825,0.73022,1.7856,1.3372,199.37,5
75.721,0.38163,5.0949,0.96575,4.5423,0.75521,1.6732,1.3342,204.93,5
72,0.30949,5.9235,0.53846,2.9744,0.65353,2.2886,1.3026,221.39,5
81.833,0.21549,5.063,0.10867,2.5151,0.69038,2.0388,1.3103,227.99,5
107.53,0.0119,3.3231,0.090602,12.569,0.51776,3.0615,1.5514,229.74,5
78.535,0.25635,5.8418,0.62104,3.0852,0.65401,2.2812,1.3049,215.95,5
81.094,0.29827,7.5217,0.87334,3.8481,0.6751,2.1163,1.3201,206.47,5
87.401,0.16513,6.4718,0.22787,4.0017,0.66826,2.1817,1.3068,223.09,5
90.123,0.21069,5.6968,-0.013829,3.5566,0.68508,2.052,1.3221,230.15,5
82.721,0.11949,6.0085,0.52604,3.9613,0.68616,2.0238,1.3363,213.67,5
43.012,0.64873,3.3961,0.4899,4.2323,0.74931,1.7143,1.3228,125.98,10
54.165,0.063833,2.8619,0.47972,4.7994,0.64787,2.1918,1.384,128.29,10
44.452,0.01398,3.134,0.59793,5.2819,0.54386,2.3533,1.8292,112.97,10
43.565,0.13766,3.3842,0.73471,3.5824,0.67608,2.0509,1.3583,115.18,10
44.399,0.098723,3.1186,0.55556,3.7109,0.62037,2.413,1.3711,111.81,10
39.755,0.096042,3.2859,0.49616,4.0213,0.6124,2.4409,1.3909,113.19,10
43.19,0.059661,3.2456,0.78321,3.4066,0.66246,2.0939,1.3856,115.94,10
49.739,0.015158,3.2285,0.33874,3.3554,0.48192,2.6536,2.066,120.06,10
50.948,0.021403,3.2687,0.16976,3.6307,0.62658,2.0517,1.5807,133.75,10
45.42,0.023943,3.6824,0.75128,4.0478,0.60681,2.1794,1.5866,110.16,10
49.719,0.10577,3.0239,0.40139,2.5904,0.75398,1.6671,1.3435,148.76,10
51.577,0.033869,4.3232,1.0254,4.6793,0.39786,4.5411,1.7713,124.48,10
60.076,0.057523,3.8401,0.95971,3.6138,0.43854,3.3926,1.9515,138.05,10
54.193,0.055678,3.3294,0.57668,4.1543,0.61109,2.3188,1.4704,123.71,10
43.399,0.094831,3.6195,0.55909,3.2966,0.70687,1.8475,1.3793,147.73,10
44.422,0.015881,3.8191,0.7893,3.3663,0.50844,2.2879,2.1527,119.57,10
35.607,0.04978,4.0412,0.86319,3.4656,0.46634,4.0253,1.4545,107.2,10
40.844,0.028405,3.429,0.77923,3.7416,0.57813,2.4735,1.5401,118.8,10
41.62,0.22252,3.3964,0.60201,4.18,0.69148,1.9823,1.3434,119.75,10
50.634,0.044331,2.8678,0.26343,4.3087,0.62941,2.3032,1.3955,133.54,10
59.317,0.046218,3.3019,0.19295,3.3376,0.45657,3.2808,1.8617,133.8,10
48.588,0.038827,3.1364,0.19826,3.5237,0.79734,1.3218,1.5151,130.54,10
41.985,0.045202,4.1629,0.69644,4.3838,0.39327,4.4455,1.8519,114.75,10
44.976,0.033299,3.8381,0.29737,3.0652,0.71795,1.7707,1.395,138.87,10
52.612,0.029609,3.3581,0.5708,4.2078,0.59879,2.1283,1.6685,127.76,10
27.525,0.17963,5.768,0.87898,3.1201,0.67935,2.0616,1.3382,114.01,10
50.642,0.032479,2.5641,0.16374,3.2029,0.45742,4.0457,1.5041,131.74,10
41.26,0.040133,5.7636,0.61532,3.3924,0.63651,2.2009,1.4279,127.69,10
38.013,0.098173,3.4251,0.62306,3.487,0.63583,2.2693,1.3878,112.45,10
56.783,0.30064,3.0934,0.4477,3.3601,0.62684,2.4037,1.3481,140.61,10
59.388,0.43621,5.3727,0.84498,2.8837,0.69628,1.8842,1.3938,132.13,6
76.248,0.35366,3.5827,0.87649,2.4518,0.68854,1.9448,1.381,157.16,6
76.557,0.41931,4.0166,0.71047,2.6092,0.70077,1.9261,1.3461,154.27,6
83.825,0.080927,4.6082,0.31361,2.4226,0.71914,1.8195,1.3531,168.5,6
79.756,0.21228,3.5826,0.41967,2.0994,0.72798,1.8211,1.3193,166.35,6
76.42,0.34674,3.9728,0.20676,1.9438,0.74218,1.7114,1.3506,210.17,6
83.765,0.15703,3.0209,0.22916,2.0763,0.67573,2.0371,1.3689,173.69,6
90.133,0.062543,3.1248,0.30417,2.0698,0.70072,1.9155,1.3537,179.38,6
102.66,0.043112,4.8717,0.86831,1.8758,0.79109,1.5559,1.3076,199.77,6
88.901,0.17002,4.5872,1.0156,2.1346,0.7301,1.7606,1.3567,181.48,6
92.284,0.08109,5.1791,0.86406,2.1184,0.72393,1.8527,1.3113,186.74,6
92.078,0.03817,4.3786,0.52233,2.1199,0.67959,2.0419,1.3501,181.74,6
93.311,0.12175,5.0561,0.73881,2.0105,0.73142,1.8013,1.3212,180.73,6
91.168,0.0071785,4.0688,0.54265,2.9898,0.55973,1.9781,2.0546,172.97,6
87.29,0.018014,3.8354,0.75533,2.3065,0.67331,1.9224,1.4609,170.07,6
99.228,0.013869,20.576,1.4362,2.4306,0.7149,1.8026,1.3821,181.29,6
87.188,0.033225,4.6862,0.53476,2.4736,0.70996,1.8834,1.3412,163.52,6
80.071,0.06926,5.8559,0.77393,2.3938,0.70733,1.869,1.3616,167.33,6
93.503,0.016218,3.8731,0.65852,2.4241,0.68436,1.8169,1.4963,178.8,6
88.538,0.2723,6.3811,0.84809,2.1917,0.7257,1.75,1.3815,166.42,6
95.929,0.070383,4.148,1.0887,2.0468,0.67123,2.0354,1.3884,187.07,6
75.638,0.38748,4.5125,0.45622,2.0884,0.72341,1.8197,1.337,151.06,6
77.962,0.39476,4.5345,0.80208,2.1478,0.75561,1.6875,1.3215,164.04,6
83.232,0.16283,4.1342,1.3293,2.1365,0.72389,1.8322,1.3261,168.85,6
77.709,0.063807,7.0359,0.96688,2.2073,0.73835,1.7654,1.3229,162.31,6
83.953,0.011265,3.4904,0.75444,2.3971,0.67604,2.0769,1.3414,161.44,6
96.674,0.055781,3.2943,0.38325,2.0652,0.69124,1.9779,1.3473,183.05,6
94.61,0.029493,5.074,0.77763,2.2249,0.68244,1.9093,1.4319,180.76,6
88.946,0.050087,4.5532,1.0409,2.0798,0.6866,2.0525,1.3159,177.62,6
90.006,0.019173,4.4719,0.93154,2.1884,0.66781,1.9734,1.4468,178.7,6
58.973,0.073517,4.4488,0.66932,3.3756,0.80795,1.1765,1.6579,115.92,7
50.815,0.054526,3.9158,0.70911,3.0296,0.81986,1.1211,1.6896,117.89,7
63.525,0.043994,4.518,0.79437,3.2988,0.84564,1.0142,1.7556,135.55,7
54,0.058048,3.4893,0.11496,3.4219,0.83938,1.0125,1.7849,117.43,7
63.306,0.052139,4.0626,0.74595,3.535,0.84235,1.0961,1.6371,142.18,7
59.15,0.066683,4.6789,0.54806,3.2856,0.79021,1.226,1.6632,134.58,7
72.841,0.0124,5.8895,0.64449,3.4712,0.6958,1.2466,2.1097,162.27,7
63.712,0.056539,5.6359,0.77638,2.8334,0.83966,1.1311,1.5966,132.97,7
54.789,0.11365,3.9495,0.45247,2.7514,0.86029,1.0848,1.5858,125.91,7
66.797,0.075102,5.3256,0.55398,2.5589,0.80754,1.2261,1.5925,143.85,7
72.217,0.022954,4.9458,0.36617,3.1206,0.84637,1.0742,1.6546,141.45,7
64.245,0.020711,4.709,0.27917,2.906,0.81838,1.1247,1.6903,141.11,7
62.752,0.07485,3.3449,-0.21468,2.669,0.80501,1.2687,1.5486,131.49,7
60.766,0.042939,5.955,0.8474,2.9951,0.85703,1.0758,1.6113,129.59,7
60.168,0.12818,5.4399,0.90149,2.8705,0.86281,1.0595,1.6143,140.45,7
63.818,0.025434,3.6032,0.1293,3.3325,0.80307,1.1544,1.7102,139.76,7
63.024,0.13455,3.6498,0.30407,2.7743,0.877,1.1231,1.474,143.09,7
54.915,0.10014,4.9078,0.62912,3.2231,0.82181,1.1895,1.5849,122.61,7
53.135,0.21018,7.1729,0.83784,3.1956,0.87028,1.0401,1.6162,120.29,7
59.499,0.10391,3.1919,0.25464,3.2732,0.83837,1.0727,1.6887,124.02,7
61.398,0.11675,6.615,0.62065,2.6578,0.86557,1.0688,1.5901,133.79,7
65.541,0.019154,5.2389,0.62178,3.5129,0.73816,1.3488,1.7324,131.42,7
65.696,0.020626,6.4662,0.89443,2.8505,0.7413,1.3468,1.7203,145.28,7
63.982,0.076045,6.0423,0.69298,2.8486,0.80197,1.1998,1.65,138.71,7
68.452,0.0034562,5.4274,0.45793,4.4096,0.64735,1.3399,2.2676,126.74,7
58.635,0.037713,2.8482,0.26023,2.8487,0.86208,1.129,1.5175,136.71,7
63.548,0.030987,4.3686,0.49837,3.1684,0.80823,1.237,1.5756,140.7,7
62.948,0.077416,5.716,1.1398,2.6068,0.85416,1.0815,1.6136,137.74,7
64.503,0.075598,3.9601,0.52307,2.8424,0.8595,1.0476,1.6453,142.28,7
57.949,0.022944,3.2686,0.12162,3.311,0.82703,1.1044,1.6856,132.82,7
78.641,0.011138,5.0947,0.94873,3.0872,0.56943,1.5674,2.5053,152.21,8
74.645,0.0091353,5.0029,1.1596,5.8297,0.33267,2.2107,5.2043,134.93,8
87.68,0.0082228,5.5822,1.2086,2.7962,0.72373,1.2408,1.959,160.09,8
71.643,0.0063206,5.0601,1.151,2.6423,0.68221,1.3107,2.0873,129.5,8
68.367,0.043715,6.5652,1.4037,3.2724,0.8089,1.4309,1.3599,141.37,8
90.569,0.010422,4.5964,0.7669,3.8547,0.50909,1.7756,2.7668,159.66,8
84.512,0.039123,6.5606,0.82495,2.9313,0.59172,2.3932,1.5195,142.37,8
68.597,0.0065527,5.6286,1.1048,3.1976,0.71458,1.0706,2.3291,123.01,8
69.38,0.030681,6.2543,1.4054,6.0455,0.4942,2.6806,1.9449,126.71,8
84.799,0.028906,5.358,0.85462,1.8651,0.86714,1.1695,1.4478,147.09,8
73.426,0.0074072,8.4854,1.1574,2.3672,0.59541,1.9903,1.8045,138.36,8
70.571,0.086677,4.6581,0.99591,2.2733,0.82126,1.2207,1.5465,133.62,8
74.904,0.035661,5.5893,1.4865,1.9981,0.66762,1.8304,1.5606,138.71,8
74.62,0.021825,5.2385,1.1454,2.024,0.70294,1.1915,2.1627,139.79,8
73.004,0.016648,4.9092,0.90689,2.1497,0.76625,1.2645,1.7149,142.65,8
79.299,0.039872,6.3056,1.5949,1.7286,0.88682,1.0848,1.4924,146.28,8
80.318,0.032188,4.068,0.41106,3.5474,0.53118,1.8977,2.3779,155.53,8
71.982,0.040339,3.8923,0.56447,4.1651,0.54446,2.0375,2.108,142.01,8
69.57,0.048535,9.3714,1.6242,2.1279,0.84581,1.2329,1.4436,134.87,8
85.484,0.023476,5.317,1.0985,2.6246,0.80262,1.2494,1.5819,145.77,8
77.695,0.01149,4.5328,0.74973,3.6866,0.54119,1.5566,2.7927,143.39,8
85.087,0.013238,5.0247,1.0724,2.9361,0.40379,1.8934,4.1242,158.36,8
58.024,0.54486,5.2005,1.0993,2.5809,0.93214,1.0539,1.3905,134.86,8
78.547,0.3318,4.0572,0.26048,1.8968,0.88976,1.0837,1.484,166.86,8
66.525,0.58993,3.8038,0.82511,2.5127,0.90099,1.1417,1.3738,179.05,8
74.05,0.12051,9.9284,1.7989,2.3571,0.91685,1.1264,1.3447,143.59,8
69.948,0.11197,3.5161,0.35142,2.4076,0.83637,1.2168,1.4959,149.18,8
63.929,0.29471,4.4864,0.80056,2.4273,0.94892,1.0384,1.3617,145.65,8
73.573,0.46045,4.2989,0.78997,1.9111,0.87119,1.146,1.4638,164.33,8
83.042,0.16614,5.031,0.6597,1.8598,0.90014,1.14,1.3785,163.98,8
66.82,0.28118,3.1589,-0.48348,2.4401,0.61551,2.5371,1.3246,128.78,9
52.613,0.46939,2.2741,-0.18439,3.0852,0.61801,2.4802,1.3441,117.62,9
68.625,0.013227,2.8203,-0.50348,3.1887,0.54989,2.6014,1.6187,129.21,9
53.672,0.46462,2.7716,-0.117,2.6141,0.62975,2.4246,1.3242,122.9,9
59.773,0.51954,2.8303,-0.52857,2.4921,0.58187,2.7993,1.3434,132.97,9
52.638,0.47785,2.2677,-0.28542,2.4721,0.61519,2.4483,1.3742,125.13,9
67.986,0.19395,2.6027,-0.35641,2.8343,0.56801,2.8539,1.3828,127.34,9
74.12,0.28732,2.5504,-0.51721,2.5941,0.58974,2.7435,1.3344,136.32,9
57.821,0.49975,2.3502,-0.21956,2.6105,0.62004,2.4322,1.3617,129.3,9
57.56,0.52238,2.6706,-0.46498,2.1605,0.63691,2.3363,1.3435,118.41,9
48.798,0.54928,2.2596,-0.15806,2.1026,0.65761,2.2148,1.3294,130.83,9
73.286,0.48578,2.7136,-0.49456,2.2422,0.63524,2.3248,1.3572,140.68,9
82.867,0.46626,2.8174,-0.45233,2.4425,0.62756,2.4064,1.3435,148.42,9
52.586,0.1157,1.9204,-0.081445,2.2295,0.73398,1.6689,1.4161,122.91,9
81.654,0.061497,2.7813,-0.59096,2.2377,0.59406,2.6172,1.3785,145.55,9
78.212,0.0058502,3.037,-0.68347,2.9059,0.494,2.2004,2.3711,137.16,9
46.981,0.46021,2.3784,-0.11786,2.4749,0.5665,2.9337,1.3524,111.81,9
32.457,0.48255,2.2615,-0.033577,2.238,0.62595,2.4427,1.3303,103.8,9
18.345,0.51428,3.7626,0.2281,2.346,0.59415,2.7033,1.3342,97.054,9
64.515,0.017661,2.3415,-0.32462,2.7059,0.49722,2.9532,1.7439,127.1,9
81.287,0.01603,2.8982,-0.61092,2.8553,0.56809,2.6959,1.4634,131.41,9
50.698,0.45376,2.132,-0.080491,2.5359,0.57236,2.8923,1.3438,113.26,9
66.373,0.036986,2.46,-0.1628,3.1416,0.48487,3.6665,1.4771,131.98,9
63.978,0.47517,2.4906,-0.42613,2.5528,0.57269,2.8335,1.3701,132.23,9
57.524,0.42813,2.5877,-0.31595,2.2845,0.60066,2.6547,1.3294,122.03,9
62.641,0.065823,2.5949,-0.28577,2.4299,0.60366,2.4832,1.4071,128.11,9
66.969,0.013174,2.7333,-0.44988,3.0202,0.5005,2.6326,1.9308,128.31,9
79.282,0.02153,2.8871,-0.49585,3.6099,0.34551,4.9277,2.1645,131.48,9
45.054,0.50695,2.4032,-0.24372,2.5256,0.61659,2.4778,1.3516,115.1,9
72.448,0.03888,2.4578,-0.22363,4.0722,0.4045,4.9894,1.5597,139.61,9
